*** WARNING: This is an experimental installation of pytorch built specifically for MPI / distributed running ***
110: 2018-10-08 13:55:13,543 INFO Initializing
136: 2018-10-08 13:56:49,868 INFO   Validation loss: 2.304 acc: 0.101
136: 2018-10-08 13:56:49,868 INFO Finished training
186: Files already downloaded and verified
186: Files already downloaded and verified
136: 2018-10-08 13:56:49,868 INFO Train samples 128 time 7.42337s rate 17.2428 samples/s
136: 2018-10-08 13:56:49,868 INFO Valid rate: 100.692 samples/s
136: 2018-10-08 13:56:49,868 INFO All done!
118: Files already downloaded and verified
118: Files already downloaded and verified
 49: 2018-10-08 13:56:49,865 INFO   Validation loss: 2.304 acc: 0.101
 49: 2018-10-08 13:56:49,865 INFO Finished training
 49: 2018-10-08 13:56:49,865 INFO Train samples 128 time 7.42293s rate 17.2439 samples/s
 49: 2018-10-08 13:56:49,865 INFO Valid rate: 100.7 samples/s
 49: 2018-10-08 13:56:49,865 INFO All done!
215: Files already downloaded and verified
215: Files already downloaded and verified
129: 2018-10-08 13:56:49,881 INFO   Validation loss: 2.304 acc: 0.101
129: 2018-10-08 13:56:49,881 INFO Finished training
136: Files already downloaded and verified
136: Files already downloaded and verified
129: 2018-10-08 13:56:49,882 INFO Train samples 128 time 7.4231s rate 17.2435 samples/s
129: 2018-10-08 13:56:49,882 INFO Valid rate: 100.678 samples/s
129: 2018-10-08 13:56:49,882 INFO All done!
219: 2018-10-08 13:56:49,877 INFO   Validation loss: 2.304 acc: 0.101
219: 2018-10-08 13:56:49,878 INFO Finished training
 49: Files already downloaded and verified
 49: Files already downloaded and verified
219: 2018-10-08 13:56:49,878 INFO Train samples 128 time 7.42243s rate 17.245 samples/s
219: 2018-10-08 13:56:49,878 INFO Valid rate: 100.671 samples/s
219: 2018-10-08 13:56:49,878 INFO All done!
254: 2018-10-08 13:56:49,884 INFO   Validation loss: 2.304 acc: 0.101
254: 2018-10-08 13:56:49,885 INFO Finished training
254: 2018-10-08 13:56:49,885 INFO Train samples 128 time 7.424s rate 17.2414 samples/s
254: 2018-10-08 13:56:49,885 INFO Valid rate: 100.668 samples/s
254: 2018-10-08 13:56:49,885 INFO All done!
129: Files already downloaded and verified
129: Files already downloaded and verified
219: Files already downloaded and verified
219: Files already downloaded and verified
254: Files already downloaded and verified
254: Files already downloaded and verified
 75: 2018-10-08 13:56:49,924 INFO   Validation loss: 2.304 acc: 0.101
 75: 2018-10-08 13:56:49,924 INFO Finished training
 75: 2018-10-08 13:56:49,924 INFO Train samples 128 time 7.42253s rate 17.2448 samples/s
 75: 2018-10-08 13:56:49,925 INFO Valid rate: 100.612 samples/s
 75: 2018-10-08 13:56:49,925 INFO All done!
 27: 2018-10-08 13:56:49,931 INFO   Validation loss: 2.304 acc: 0.101
 27: 2018-10-08 13:56:49,931 INFO Finished training
 27: 2018-10-08 13:56:49,931 INFO Train samples 128 time 7.423s rate 17.2437 samples/s
 27: 2018-10-08 13:56:49,931 INFO Valid rate: 100.604 samples/s
 27: 2018-10-08 13:56:49,932 INFO All done!
 75: Files already downloaded and verified
 75: Files already downloaded and verified
125: 2018-10-08 13:56:49,943 INFO   Validation loss: 2.304 acc: 0.101
125: 2018-10-08 13:56:49,944 INFO Finished training
125: 2018-10-08 13:56:49,944 INFO Train samples 128 time 7.42294s rate 17.2438 samples/s
125: 2018-10-08 13:56:49,944 INFO Valid rate: 100.598 samples/s
125: 2018-10-08 13:56:49,944 INFO All done!
 87: 2018-10-08 13:56:49,947 INFO   Validation loss: 2.304 acc: 0.101
 87: 2018-10-08 13:56:49,947 INFO Finished training
 87: 2018-10-08 13:56:49,947 INFO Train samples 128 time 7.4254s rate 17.2381 samples/s
 87: 2018-10-08 13:56:49,947 INFO Valid rate: 100.594 samples/s
 27: Files already downloaded and verified
 27: Files already downloaded and verified
 87: 2018-10-08 13:56:49,948 INFO All done!
124: 2018-10-08 13:56:49,949 INFO   Validation loss: 2.304 acc: 0.101
124: 2018-10-08 13:56:49,949 INFO Finished training
181: 2018-10-08 13:56:49,951 INFO   Validation loss: 2.305 acc: 0.101
124: 2018-10-08 13:56:49,949 INFO Train samples 128 time 7.4226s rate 17.2446 samples/s
181: 2018-10-08 13:56:49,951 INFO Finished training
124: 2018-10-08 13:56:49,950 INFO Valid rate: 100.589 samples/s
181: 2018-10-08 13:56:49,952 INFO Train samples 128 time 7.42315s rate 17.2433 samples/s
124: 2018-10-08 13:56:49,950 INFO All done!
181: 2018-10-08 13:56:49,952 INFO Valid rate: 100.589 samples/s
181: 2018-10-08 13:56:49,952 INFO All done!
 45: 2018-10-08 13:56:49,948 INFO   Validation loss: 2.304 acc: 0.101
 45: 2018-10-08 13:56:49,948 INFO Finished training
 82: 2018-10-08 13:56:49,948 INFO   Validation loss: 2.304 acc: 0.101
 45: 2018-10-08 13:56:49,948 INFO Train samples 128 time 7.42394s rate 17.2415 samples/s
 82: 2018-10-08 13:56:49,948 INFO Finished training
 45: 2018-10-08 13:56:49,949 INFO Valid rate: 100.587 samples/s
125: Files already downloaded and verified
125: Files already downloaded and verified
 82: 2018-10-08 13:56:49,948 INFO Train samples 128 time 7.42346s rate 17.2426 samples/s
 45: 2018-10-08 13:56:49,949 INFO All done!
 82: 2018-10-08 13:56:49,949 INFO Valid rate: 100.586 samples/s
 82: 2018-10-08 13:56:49,949 INFO All done!
164: 2018-10-08 13:56:49,961 INFO   Validation loss: 2.304 acc: 0.101
164: 2018-10-08 13:56:49,961 INFO Finished training
164: 2018-10-08 13:56:49,961 INFO Train samples 128 time 7.423s rate 17.2437 samples/s
164: 2018-10-08 13:56:49,961 INFO Valid rate: 100.579 samples/s
164: 2018-10-08 13:56:49,962 INFO All done!
 87: Files already downloaded and verified
 87: Files already downloaded and verified
124: Files already downloaded and verified
124: Files already downloaded and verified
181: Files already downloaded and verified
181: Files already downloaded and verified
 45: Files already downloaded and verified
 45: Files already downloaded and verified
 82: Files already downloaded and verified
 82: Files already downloaded and verified
164: Files already downloaded and verified
164: Files already downloaded and verified
171: 2018-10-08 13:56:49,972 INFO   Validation loss: 2.304 acc: 0.101
171: 2018-10-08 13:56:49,972 INFO Finished training
171: 2018-10-08 13:56:49,972 INFO Train samples 128 time 7.42308s rate 17.2435 samples/s
171: 2018-10-08 13:56:49,972 INFO Valid rate: 100.563 samples/s
171: 2018-10-08 13:56:49,972 INFO All done!
177: 2018-10-08 13:56:49,973 INFO   Validation loss: 2.304 acc: 0.101
245: 2018-10-08 13:56:49,979 INFO   Validation loss: 2.304 acc: 0.101
177: 2018-10-08 13:56:49,974 INFO Finished training
245: 2018-10-08 13:56:49,980 INFO Finished training
177: 2018-10-08 13:56:49,974 INFO Train samples 128 time 7.4227s rate 17.2444 samples/s
245: 2018-10-08 13:56:49,980 INFO Train samples 128 time 7.42302s rate 17.2437 samples/s
177: 2018-10-08 13:56:49,974 INFO Valid rate: 100.556 samples/s
245: 2018-10-08 13:56:49,980 INFO Valid rate: 100.557 samples/s
177: 2018-10-08 13:56:49,974 INFO All done!
245: 2018-10-08 13:56:49,980 INFO All done!
 12: 2018-10-08 13:56:49,977 INFO   Validation loss: 2.304 acc: 0.101
 12: 2018-10-08 13:56:49,977 INFO Finished training
 12: 2018-10-08 13:56:49,977 INFO Train samples 128 time 7.42308s rate 17.2435 samples/s
 12: 2018-10-08 13:56:49,977 INFO Valid rate: 100.551 samples/s
 12: 2018-10-08 13:56:49,977 INFO All done!
171: Files already downloaded and verified
171: Files already downloaded and verified
  5: 2018-10-08 13:56:49,978 INFO   Validation loss: 2.304 acc: 0.101
  5: 2018-10-08 13:56:49,978 INFO Finished training
  5: 2018-10-08 13:56:49,978 INFO Train samples 128 time 7.42382s rate 17.2418 samples/s
  5: 2018-10-08 13:56:49,979 INFO Valid rate: 100.547 samples/s
  5: 2018-10-08 13:56:49,979 INFO All done!
177: Files already downloaded and verified
177: Files already downloaded and verified
245: Files already downloaded and verified
245: Files already downloaded and verified
 12: Files already downloaded and verified
 12: Files already downloaded and verified
173: 2018-10-08 13:56:49,987 INFO   Validation loss: 2.304 acc: 0.101
173: 2018-10-08 13:56:49,987 INFO Finished training
173: 2018-10-08 13:56:49,987 INFO Train samples 128 time 7.42351s rate 17.2425 samples/s
173: 2018-10-08 13:56:49,987 INFO Valid rate: 100.537 samples/s
173: 2018-10-08 13:56:49,987 INFO All done!
  5: Files already downloaded and verified
  5: Files already downloaded and verified
 60: 2018-10-08 13:56:49,991 INFO   Validation loss: 2.304 acc: 0.101
 60: 2018-10-08 13:56:49,992 INFO Finished training
 60: 2018-10-08 13:56:49,992 INFO Train samples 128 time 7.42425s rate 17.2408 samples/s
 60: 2018-10-08 13:56:49,992 INFO Valid rate: 100.531 samples/s
 60: 2018-10-08 13:56:49,992 INFO All done!
201: 2018-10-08 13:56:49,999 INFO   Validation loss: 2.304 acc: 0.101
201: 2018-10-08 13:56:50,000 INFO Finished training
201: 2018-10-08 13:56:50,000 INFO Train samples 128 time 7.42331s rate 17.243 samples/s
201: 2018-10-08 13:56:50,000 INFO Valid rate: 100.532 samples/s
201: 2018-10-08 13:56:50,000 INFO All done!
173: Files already downloaded and verified
173: Files already downloaded and verified
216: 2018-10-08 13:56:50,003 INFO   Validation loss: 2.304 acc: 0.101
216: 2018-10-08 13:56:50,003 INFO Finished training
216: 2018-10-08 13:56:50,003 INFO Train samples 128 time 7.42264s rate 17.2445 samples/s
216: 2018-10-08 13:56:50,004 INFO Valid rate: 100.518 samples/s
216: 2018-10-08 13:56:50,004 INFO All done!
229: 2018-10-08 13:56:50,002 INFO   Validation loss: 2.304 acc: 0.101
229: 2018-10-08 13:56:50,002 INFO Finished training
 60: Files already downloaded and verified
 60: Files already downloaded and verified
229: 2018-10-08 13:56:50,003 INFO Train samples 128 time 7.42299s rate 17.2437 samples/s
229: 2018-10-08 13:56:50,003 INFO Valid rate: 100.517 samples/s
229: 2018-10-08 13:56:50,003 INFO All done!
104: 2018-10-08 13:56:50,007 INFO   Validation loss: 2.304 acc: 0.101
104: 2018-10-08 13:56:50,007 INFO Finished training
104: 2018-10-08 13:56:50,007 INFO Train samples 128 time 7.42382s rate 17.2418 samples/s
104: 2018-10-08 13:56:50,007 INFO Valid rate: 100.517 samples/s
104: 2018-10-08 13:56:50,007 INFO All done!
197: 2018-10-08 13:56:50,005 INFO   Validation loss: 2.304 acc: 0.101
197: 2018-10-08 13:56:50,006 INFO Finished training
197: 2018-10-08 13:56:50,006 INFO Train samples 128 time 7.42279s rate 17.2442 samples/s
197: 2018-10-08 13:56:50,006 INFO Valid rate: 100.514 samples/s
197: 2018-10-08 13:56:50,006 INFO All done!
201: Files already downloaded and verified
201: Files already downloaded and verified
174: 2018-10-08 13:56:50,013 INFO   Validation loss: 2.304 acc: 0.101
174: 2018-10-08 13:56:50,013 INFO Finished training
174: 2018-10-08 13:56:50,013 INFO Train samples 128 time 7.4231s rate 17.2435 samples/s
 32: 2018-10-08 13:56:50,009 INFO   Validation loss: 2.304 acc: 0.101
174: 2018-10-08 13:56:50,014 INFO Valid rate: 100.51 samples/s
191: 2018-10-08 13:56:50,018 INFO   Validation loss: 2.304 acc: 0.101
 32: 2018-10-08 13:56:50,009 INFO Finished training
174: 2018-10-08 13:56:50,014 INFO All done!
191: 2018-10-08 13:56:50,018 INFO Finished training
 32: 2018-10-08 13:56:50,009 INFO Train samples 128 time 7.42324s rate 17.2431 samples/s
191: 2018-10-08 13:56:50,019 INFO Train samples 128 time 7.42304s rate 17.2436 samples/s
141: 2018-10-08 13:56:50,020 INFO   Validation loss: 2.304 acc: 0.101
 32: 2018-10-08 13:56:50,009 INFO Valid rate: 100.509 samples/s
242: 2018-10-08 13:56:50,015 INFO   Validation loss: 2.304 acc: 0.101
191: 2018-10-08 13:56:50,019 INFO Valid rate: 100.509 samples/s
141: 2018-10-08 13:56:50,020 INFO Finished training
 32: 2018-10-08 13:56:50,009 INFO All done!
242: 2018-10-08 13:56:50,015 INFO Finished training
216: Files already downloaded and verified
216: Files already downloaded and verified
191: 2018-10-08 13:56:50,019 INFO All done!
141: 2018-10-08 13:56:50,021 INFO Train samples 128 time 7.42324s rate 17.2431 samples/s
229: Files already downloaded and verified
229: Files already downloaded and verified
242: 2018-10-08 13:56:50,015 INFO Train samples 128 time 7.42304s rate 17.2436 samples/s
141: 2018-10-08 13:56:50,021 INFO Valid rate: 100.508 samples/s
242: 2018-10-08 13:56:50,015 INFO Valid rate: 100.508 samples/s
104: Files already downloaded and verified
104: Files already downloaded and verified
141: 2018-10-08 13:56:50,021 INFO All done!
242: 2018-10-08 13:56:50,015 INFO All done!
222: 2018-10-08 13:56:50,013 INFO   Validation loss: 2.304 acc: 0.101
197: Files already downloaded and verified
197: Files already downloaded and verified
222: 2018-10-08 13:56:50,013 INFO Finished training
222: 2018-10-08 13:56:50,013 INFO Train samples 128 time 7.42337s rate 17.2428 samples/s
222: 2018-10-08 13:56:50,014 INFO Valid rate: 100.505 samples/s
222: 2018-10-08 13:56:50,014 INFO All done!
192: 2018-10-08 13:56:50,025 INFO   Validation loss: 2.304 acc: 0.101
 84: 2018-10-08 13:56:50,017 INFO   Validation loss: 2.304 acc: 0.101
192: 2018-10-08 13:56:50,025 INFO Finished training
 84: 2018-10-08 13:56:50,017 INFO Finished training
192: 2018-10-08 13:56:50,025 INFO Train samples 128 time 7.42314s rate 17.2434 samples/s
 84: 2018-10-08 13:56:50,017 INFO Train samples 128 time 7.42337s rate 17.2428 samples/s
192: 2018-10-08 13:56:50,025 INFO Valid rate: 100.503 samples/s
 84: 2018-10-08 13:56:50,017 INFO Valid rate: 100.502 samples/s
192: 2018-10-08 13:56:50,025 INFO All done!
 84: 2018-10-08 13:56:50,017 INFO All done!
174: Files already downloaded and verified
174: Files already downloaded and verified
191: Files already downloaded and verified
191: Files already downloaded and verified
 32: Files already downloaded and verified
 32: Files already downloaded and verified
242: Files already downloaded and verified
242: Files already downloaded and verified
141: Files already downloaded and verified
141: Files already downloaded and verified
222: Files already downloaded and verified
222: Files already downloaded and verified
 77: 2018-10-08 13:56:50,024 INFO   Validation loss: 2.304 acc: 0.101
 77: 2018-10-08 13:56:50,024 INFO Finished training
 77: 2018-10-08 13:56:50,024 INFO Train samples 128 time 7.42368s rate 17.2421 samples/s
 77: 2018-10-08 13:56:50,024 INFO Valid rate: 100.492 samples/s
 77: 2018-10-08 13:56:50,024 INFO All done!
192: Files already downloaded and verified
192: Files already downloaded and verified
 84: Files already downloaded and verified
 84: Files already downloaded and verified
 77: Files already downloaded and verified
 77: Files already downloaded and verified
234: 2018-10-08 13:56:50,039 INFO   Validation loss: 2.304 acc: 0.101
234: 2018-10-08 13:56:50,039 INFO Finished training
234: 2018-10-08 13:56:50,039 INFO Train samples 128 time 7.42274s rate 17.2443 samples/s
234: 2018-10-08 13:56:50,040 INFO Valid rate: 100.474 samples/s
234: 2018-10-08 13:56:50,040 INFO All done!
 65: 2018-10-08 13:56:50,036 INFO   Validation loss: 2.304 acc: 0.101
 65: 2018-10-08 13:56:50,036 INFO Finished training
 65: 2018-10-08 13:56:50,036 INFO Train samples 128 time 7.4232s rate 17.2432 samples/s
 65: 2018-10-08 13:56:50,036 INFO Valid rate: 100.472 samples/s
 65: 2018-10-08 13:56:50,036 INFO All done!
 11: 2018-10-08 13:56:50,040 INFO   Validation loss: 2.304 acc: 0.101
 11: 2018-10-08 13:56:50,040 INFO Finished training
 11: 2018-10-08 13:56:50,040 INFO Train samples 128 time 7.42348s rate 17.2426 samples/s
 11: 2018-10-08 13:56:50,040 INFO Valid rate: 100.471 samples/s
 11: 2018-10-08 13:56:50,041 INFO All done!
182: 2018-10-08 13:56:50,044 INFO   Validation loss: 2.304 acc: 0.101
182: 2018-10-08 13:56:50,045 INFO Finished training
182: 2018-10-08 13:56:50,045 INFO Train samples 128 time 7.4236s rate 17.2423 samples/s
182: 2018-10-08 13:56:50,045 INFO Valid rate: 100.467 samples/s
182: 2018-10-08 13:56:50,045 INFO All done!
234: Files already downloaded and verified
234: Files already downloaded and verified
 65: Files already downloaded and verified
 65: Files already downloaded and verified
 11: Files already downloaded and verified
 11: Files already downloaded and verified
182: Files already downloaded and verified
182: Files already downloaded and verified
133: 2018-10-08 13:56:50,063 INFO   Validation loss: 2.304 acc: 0.101
133: 2018-10-08 13:56:50,063 INFO Finished training
133: 2018-10-08 13:56:50,063 INFO Train samples 128 time 7.42267s rate 17.2445 samples/s
133: 2018-10-08 13:56:50,063 INFO Valid rate: 100.45 samples/s
133: 2018-10-08 13:56:50,063 INFO All done!
133: Files already downloaded and verified
133: Files already downloaded and verified
228: 2018-10-08 13:56:50,073 INFO   Validation loss: 2.304 acc: 0.101
228: 2018-10-08 13:56:50,073 INFO Finished training
228: 2018-10-08 13:56:50,074 INFO Train samples 128 time 7.4225s rate 17.2449 samples/s
228: 2018-10-08 13:56:50,074 INFO Valid rate: 100.432 samples/s
228: 2018-10-08 13:56:50,074 INFO All done!
239: 2018-10-08 13:56:50,074 INFO   Validation loss: 2.304 acc: 0.101
239: 2018-10-08 13:56:50,074 INFO Finished training
239: 2018-10-08 13:56:50,074 INFO Train samples 128 time 7.42284s rate 17.2441 samples/s
239: 2018-10-08 13:56:50,074 INFO Valid rate: 100.429 samples/s
239: 2018-10-08 13:56:50,074 INFO All done!
115: 2018-10-08 13:56:50,087 INFO   Validation loss: 2.304 acc: 0.101
228: Files already downloaded and verified
228: Files already downloaded and verified
115: 2018-10-08 13:56:50,087 INFO Finished training
115: 2018-10-08 13:56:50,088 INFO Train samples 128 time 7.4239s rate 17.2416 samples/s
115: 2018-10-08 13:56:50,088 INFO Valid rate: 100.42 samples/s
115: 2018-10-08 13:56:50,088 INFO All done!
239: Files already downloaded and verified
239: Files already downloaded and verified
205: 2018-10-08 13:56:50,096 INFO   Validation loss: 2.304 acc: 0.101
205: 2018-10-08 13:56:50,096 INFO Finished training
115: Files already downloaded and verified
115: Files already downloaded and verified
147: 2018-10-08 13:56:50,103 INFO   Validation loss: 2.304 acc: 0.101
205: 2018-10-08 13:56:50,096 INFO Train samples 128 time 7.42291s rate 17.2439 samples/s
169: 2018-10-08 13:56:50,096 INFO   Validation loss: 2.304 acc: 0.101
147: 2018-10-08 13:56:50,103 INFO Finished training
205: 2018-10-08 13:56:50,096 INFO Valid rate: 100.406 samples/s
169: 2018-10-08 13:56:50,097 INFO Finished training
147: 2018-10-08 13:56:50,103 INFO Train samples 128 time 7.42329s rate 17.243 samples/s
 70: 2018-10-08 13:56:50,093 INFO   Validation loss: 2.304 acc: 0.101
205: 2018-10-08 13:56:50,096 INFO All done!
169: 2018-10-08 13:56:50,097 INFO Train samples 128 time 7.42293s rate 17.2439 samples/s
147: 2018-10-08 13:56:50,104 INFO Valid rate: 100.406 samples/s
 70: 2018-10-08 13:56:50,093 INFO Finished training
169: 2018-10-08 13:56:50,097 INFO Valid rate: 100.406 samples/s
147: 2018-10-08 13:56:50,104 INFO All done!
 70: 2018-10-08 13:56:50,093 INFO Train samples 128 time 7.42308s rate 17.2435 samples/s
169: 2018-10-08 13:56:50,097 INFO All done!
 70: 2018-10-08 13:56:50,093 INFO Valid rate: 100.405 samples/s
 70: 2018-10-08 13:56:50,093 INFO All done!
132: 2018-10-08 13:56:50,103 INFO   Validation loss: 2.304 acc: 0.101
132: 2018-10-08 13:56:50,103 INFO Finished training
132: 2018-10-08 13:56:50,103 INFO Train samples 128 time 7.42298s rate 17.2438 samples/s
132: 2018-10-08 13:56:50,103 INFO Valid rate: 100.399 samples/s
132: 2018-10-08 13:56:50,103 INFO All done!
 20: 2018-10-08 13:56:50,097 INFO   Validation loss: 2.304 acc: 0.101
 20: 2018-10-08 13:56:50,097 INFO Finished training
 20: 2018-10-08 13:56:50,097 INFO Train samples 128 time 7.42368s rate 17.2421 samples/s
 64: 2018-10-08 13:56:50,101 INFO   Validation loss: 2.304 acc: 0.101
 20: 2018-10-08 13:56:50,098 INFO Valid rate: 100.398 samples/s
 64: 2018-10-08 13:56:50,101 INFO Finished training
 20: 2018-10-08 13:56:50,098 INFO All done!
 64: 2018-10-08 13:56:50,101 INFO Train samples 128 time 7.42284s rate 17.2441 samples/s
 64: 2018-10-08 13:56:50,101 INFO Valid rate: 100.396 samples/s
 64: 2018-10-08 13:56:50,101 INFO All done!
205: Files already downloaded and verified
205: Files already downloaded and verified
147: Files already downloaded and verified
147: Files already downloaded and verified
169: Files already downloaded and verified
169: Files already downloaded and verified
168: 2018-10-08 13:56:50,109 INFO   Validation loss: 2.304 acc: 0.101
 70: Files already downloaded and verified
 70: Files already downloaded and verified
168: 2018-10-08 13:56:50,110 INFO Finished training
168: 2018-10-08 13:56:50,110 INFO Train samples 128 time 7.42257s rate 17.2447 samples/s
168: 2018-10-08 13:56:50,110 INFO Valid rate: 100.391 samples/s
168: 2018-10-08 13:56:50,110 INFO All done!
132: Files already downloaded and verified
132: Files already downloaded and verified
167: 2018-10-08 13:56:50,109 INFO   Validation loss: 2.304 acc: 0.101
238: 2018-10-08 13:56:50,113 INFO   Validation loss: 2.304 acc: 0.101
167: 2018-10-08 13:56:50,110 INFO Finished training
238: 2018-10-08 13:56:50,113 INFO Finished training
167: 2018-10-08 13:56:50,110 INFO Train samples 128 time 7.42389s rate 17.2416 samples/s
 20: Files already downloaded and verified
 20: Files already downloaded and verified
238: 2018-10-08 13:56:50,114 INFO Train samples 128 time 7.4231s rate 17.2435 samples/s
 64: Files already downloaded and verified
 64: Files already downloaded and verified
167: 2018-10-08 13:56:50,110 INFO Valid rate: 100.386 samples/s
238: 2018-10-08 13:56:50,114 INFO Valid rate: 100.385 samples/s
167: 2018-10-08 13:56:50,110 INFO All done!
238: 2018-10-08 13:56:50,114 INFO All done!
100: 2018-10-08 13:56:50,115 INFO   Validation loss: 2.304 acc: 0.101
100: 2018-10-08 13:56:50,115 INFO Finished training
100: 2018-10-08 13:56:50,116 INFO Train samples 128 time 7.42254s rate 17.2448 samples/s
100: 2018-10-08 13:56:50,116 INFO Valid rate: 100.381 samples/s
100: 2018-10-08 13:56:50,116 INFO All done!
 90: 2018-10-08 13:56:50,115 INFO   Validation loss: 2.304 acc: 0.101
207: 2018-10-08 13:56:50,117 INFO   Validation loss: 2.304 acc: 0.101
 90: 2018-10-08 13:56:50,115 INFO Finished training
207: 2018-10-08 13:56:50,117 INFO Finished training
 90: 2018-10-08 13:56:50,115 INFO Train samples 128 time 7.42358s rate 17.2424 samples/s
168: Files already downloaded and verified
168: Files already downloaded and verified
207: 2018-10-08 13:56:50,117 INFO Train samples 128 time 7.42306s rate 17.2436 samples/s
 90: 2018-10-08 13:56:50,115 INFO Valid rate: 100.38 samples/s
207: 2018-10-08 13:56:50,117 INFO Valid rate: 100.379 samples/s
 90: 2018-10-08 13:56:50,116 INFO All done!
207: 2018-10-08 13:56:50,117 INFO All done!
198: 2018-10-08 13:56:50,122 INFO   Validation loss: 2.304 acc: 0.101
198: 2018-10-08 13:56:50,122 INFO Finished training
198: 2018-10-08 13:56:50,122 INFO Train samples 128 time 7.42293s rate 17.2439 samples/s
198: 2018-10-08 13:56:50,122 INFO Valid rate: 100.373 samples/s
198: 2018-10-08 13:56:50,122 INFO All done!
167: Files already downloaded and verified
167: Files already downloaded and verified
238: Files already downloaded and verified
238: Files already downloaded and verified
 29: 2018-10-08 13:56:50,121 INFO   Validation loss: 2.304 acc: 0.101
 29: 2018-10-08 13:56:50,122 INFO Finished training
 29: 2018-10-08 13:56:50,122 INFO Train samples 128 time 7.42356s rate 17.2424 samples/s
 29: 2018-10-08 13:56:50,122 INFO Valid rate: 100.37 samples/s
 29: 2018-10-08 13:56:50,122 INFO All done!
100: Files already downloaded and verified
100: Files already downloaded and verified
 90: Files already downloaded and verified
 90: Files already downloaded and verified
207: Files already downloaded and verified
207: Files already downloaded and verified
198: Files already downloaded and verified
198: Files already downloaded and verified
 29: Files already downloaded and verified
 29: Files already downloaded and verified
116: 2018-10-08 13:56:50,150 INFO   Validation loss: 2.304 acc: 0.101
116: 2018-10-08 13:56:50,150 INFO Finished training
116: 2018-10-08 13:56:50,151 INFO Train samples 128 time 7.42338s rate 17.2428 samples/s
116: 2018-10-08 13:56:50,151 INFO Valid rate: 100.347 samples/s
116: 2018-10-08 13:56:50,151 INFO All done!
184: 2018-10-08 13:56:50,145 INFO   Validation loss: 2.304 acc: 0.101
184: 2018-10-08 13:56:50,146 INFO Finished training
184: 2018-10-08 13:56:50,146 INFO Train samples 128 time 7.42298s rate 17.2437 samples/s
184: 2018-10-08 13:56:50,146 INFO Valid rate: 100.345 samples/s
184: 2018-10-08 13:56:50,146 INFO All done!
223: 2018-10-08 13:56:50,145 INFO   Validation loss: 2.304 acc: 0.101
223: 2018-10-08 13:56:50,146 INFO Finished training
223: 2018-10-08 13:56:50,146 INFO Train samples 128 time 7.42243s rate 17.245 samples/s
223: 2018-10-08 13:56:50,146 INFO Valid rate: 100.342 samples/s
223: 2018-10-08 13:56:50,146 INFO All done!
212: 2018-10-08 13:56:50,150 INFO   Validation loss: 2.304 acc: 0.101
212: 2018-10-08 13:56:50,151 INFO Finished training
212: 2018-10-08 13:56:50,151 INFO Train samples 128 time 7.42278s rate 17.2442 samples/s
212: 2018-10-08 13:56:50,151 INFO Valid rate: 100.338 samples/s
212: 2018-10-08 13:56:50,151 INFO All done!
193: 2018-10-08 13:56:50,156 INFO   Validation loss: 2.304 acc: 0.101
193: 2018-10-08 13:56:50,156 INFO Finished training
193: 2018-10-08 13:56:50,156 INFO Train samples 128 time 7.4232s rate 17.2432 samples/s
193: 2018-10-08 13:56:50,156 INFO Valid rate: 100.336 samples/s
193: 2018-10-08 13:56:50,156 INFO All done!
255: 2018-10-08 13:56:50,155 INFO   Validation loss: 2.304 acc: 0.101
116: Files already downloaded and verified
116: Files already downloaded and verified
255: 2018-10-08 13:56:50,155 INFO Finished training
255: 2018-10-08 13:56:50,155 INFO Train samples 128 time 7.42404s rate 17.2413 samples/s
255: 2018-10-08 13:56:50,155 INFO Valid rate: 100.336 samples/s
255: 2018-10-08 13:56:50,155 INFO All done!
184: Files already downloaded and verified
184: Files already downloaded and verified
223: Files already downloaded and verified
223: Files already downloaded and verified
217: 2018-10-08 13:56:50,157 INFO   Validation loss: 2.304 acc: 0.101
217: 2018-10-08 13:56:50,157 INFO Finished training
217: 2018-10-08 13:56:50,157 INFO Train samples 128 time 7.42265s rate 17.2445 samples/s
217: 2018-10-08 13:56:50,158 INFO Valid rate: 100.326 samples/s
217: 2018-10-08 13:56:50,158 INFO All done!
212: Files already downloaded and verified
212: Files already downloaded and verified
193: Files already downloaded and verified
193: Files already downloaded and verified
255: Files already downloaded and verified
255: Files already downloaded and verified
217: Files already downloaded and verified
217: Files already downloaded and verified
 97: 2018-10-08 13:56:50,173 INFO   Validation loss: 2.304 acc: 0.101
 97: 2018-10-08 13:56:50,174 INFO Finished training
 97: 2018-10-08 13:56:50,174 INFO Train samples 128 time 7.4237s rate 17.2421 samples/s
 97: 2018-10-08 13:56:50,174 INFO Valid rate: 100.309 samples/s
 97: 2018-10-08 13:56:50,174 INFO All done!
 47: 2018-10-08 13:56:50,174 INFO   Validation loss: 2.304 acc: 0.101
 47: 2018-10-08 13:56:50,174 INFO Finished training
 47: 2018-10-08 13:56:50,174 INFO Train samples 128 time 7.42328s rate 17.2431 samples/s
 47: 2018-10-08 13:56:50,174 INFO Valid rate: 100.312 samples/s
 47: 2018-10-08 13:56:50,174 INFO All done!
172: 2018-10-08 13:56:50,182 INFO   Validation loss: 2.304 acc: 0.101
172: 2018-10-08 13:56:50,182 INFO Finished training
172: 2018-10-08 13:56:50,183 INFO Train samples 128 time 7.42243s rate 17.245 samples/s
172: 2018-10-08 13:56:50,183 INFO Valid rate: 100.304 samples/s
