*** WARNING: This is an experimental installation of pytorch built specifically for MPI / distributed running ***
 4: 2018-10-04 18:36:07,726 INFO Initializing
60: 2018-10-04 18:44:52,867 INFO All done!
60: Files already downloaded and verified
60: Files already downloaded and verified
31: 2018-10-04 18:44:52,934 INFO Finished training
31: 2018-10-04 18:44:52,935 INFO Train samples 256 time 14.9929s rate 17.0747 samples/s
31: 2018-10-04 18:44:52,935 INFO Valid rate: 76.3238 samples/s
31: 2018-10-04 18:44:52,935 INFO All done!
31: Files already downloaded and verified
31: Files already downloaded and verified
50: 2018-10-04 18:44:53,049 INFO Finished training
50: 2018-10-04 18:44:53,050 INFO Train samples 256 time 14.9928s rate 17.0749 samples/s
50: 2018-10-04 18:44:53,050 INFO Valid rate: 76.2878 samples/s
50: 2018-10-04 18:44:53,050 INFO All done!
50: Files already downloaded and verified
50: Files already downloaded and verified
15: 2018-10-04 18:44:53,182 INFO Finished training
15: 2018-10-04 18:44:53,182 INFO Train samples 256 time 14.9928s rate 17.0748 samples/s
15: 2018-10-04 18:44:53,182 INFO Valid rate: 76.1193 samples/s
15: 2018-10-04 18:44:53,183 INFO All done!
15: Files already downloaded and verified
15: Files already downloaded and verified
 5: 2018-10-04 18:44:53,243 INFO Finished training
 5: 2018-10-04 18:44:53,243 INFO Train samples 256 time 14.9935s rate 17.0741 samples/s
 5: 2018-10-04 18:44:53,243 INFO Valid rate: 75.6583 samples/s
 5: 2018-10-04 18:44:53,243 INFO All done!
 5: Files already downloaded and verified
 5: Files already downloaded and verified
44: 2018-10-04 18:44:53,260 INFO Finished training
44: 2018-10-04 18:44:53,260 INFO Train samples 256 time 14.9932s rate 17.0744 samples/s
44: 2018-10-04 18:44:53,261 INFO Valid rate: 76.1941 samples/s
44: 2018-10-04 18:44:53,261 INFO All done!
44: Files already downloaded and verified
44: Files already downloaded and verified
38: 2018-10-04 18:44:53,293 INFO Finished training
38: 2018-10-04 18:44:53,293 INFO Train samples 256 time 14.9933s rate 17.0743 samples/s
38: 2018-10-04 18:44:53,293 INFO Valid rate: 76.0599 samples/s
38: 2018-10-04 18:44:53,293 INFO All done!
38: Files already downloaded and verified
38: Files already downloaded and verified
 7: 2018-10-04 18:44:53,321 INFO Finished training
 7: 2018-10-04 18:44:53,322 INFO Train samples 256 time 14.9935s rate 17.0741 samples/s
 7: 2018-10-04 18:44:53,322 INFO Valid rate: 75.5083 samples/s
 7: 2018-10-04 18:44:53,322 INFO All done!
 7: Files already downloaded and verified
 7: Files already downloaded and verified
 4: 2018-10-04 18:44:53,351 INFO Finished training
 4: 2018-10-04 18:44:53,351 INFO Train samples 256 time 14.994s rate 17.0735 samples/s
 4: 2018-10-04 18:44:53,351 INFO Valid rate: 75.7553 samples/s
 4: 2018-10-04 18:44:53,351 INFO All done!
 4: Files already downloaded and verified
 4: Files already downloaded and verified
10: 2018-10-04 18:44:53,468 INFO Finished training
10: 2018-10-04 18:44:53,469 INFO Train samples 256 time 14.993s rate 17.0747 samples/s
10: 2018-10-04 18:44:53,469 INFO Valid rate: 75.2676 samples/s
10: 2018-10-04 18:44:53,469 INFO All done!
10: Files already downloaded and verified
10: Files already downloaded and verified
34: 2018-10-04 18:44:53,494 INFO Finished training
34: 2018-10-04 18:44:53,494 INFO Train samples 256 time 14.9937s rate 17.0738 samples/s
34: 2018-10-04 18:44:53,494 INFO Valid rate: 75.2293 samples/s
34: 2018-10-04 18:44:53,494 INFO All done!
34: Files already downloaded and verified
34: Files already downloaded and verified
29: 2018-10-04 18:44:53,507 INFO Finished training
29: 2018-10-04 18:44:53,508 INFO Train samples 256 time 14.9927s rate 17.075 samples/s
29: 2018-10-04 18:44:53,508 INFO Valid rate: 66.0447 samples/s
29: 2018-10-04 18:44:53,508 INFO All done!
29: Files already downloaded and verified
29: Files already downloaded and verified
